TX-317,Martin County,Texas,8.73,-7.89,7,16.62,52.5
TX-319,Mason County,Texas,17.4,-9.3,9,26.7,65.2
TX-321,Matagorda County,Texas,32.03,-10.25,22,42.28,75.7
TX-323,Maverick County,Texas,16.97,-3.33,46,20.3,83.6
TX-325,Medina County,Texas,13.04,-14.52,2,27.56,47.3
TX-327,Menard County,Texas,15.66,-9.62,9,25.28,61.9
TX-329,Midland County,Texas,8.94,-6.45,13,15.39,58.1
TX-331,Milam County,Texas,27.07,-7.85,22,34.92,77.5
TX-333,Mills County,Texas,19.86,-8.21,14,28.07,70.7
TX-335,Mitchell County,Texas,11.94,-8.56,7,20.5,58.2
TX-337,Montague County,Texas,30.01,-2.4,47,32.41,92.6
TX-339,Montgomery County,Texas,40.33,-5.57,42,45.9,87.9
TX-341,Moore County,Texas,12.02,-6.51,8,18.53,64.9
TX-343,Morris County,Texas,41.85,-4.05,44,45.9,91.2
TX-345,Motley County,Texas,15.63,-5.79,21,21.42,73
TX-347,Nacogdoches County,Texas,42.06,-5.52,42,47.58,88.4
TX-349,Navarro County,Texas,31.7,-5.92,35,37.62,84.3
TX-351,Newton County,Texas,50,-5.41,46,55.41,90.2
TX-353,Nolan County,Texas,14.85,-8.18,10,23.03,64.5
TX-355,Nueces County,Texas,22.06,-6.64,27,28.7,76.9
TX-357,Ochiltree County,Texas,13.42,-7.05,8,20.47,65.6
TX-359,Oldham County,Texas,10.39,-7.33,4,17.72,58.6
TX-361,Orange County,Texas,52.81,-2.09,52,54.9,96.2
TX-363,Palo Pinto County,Texas,20,-9.4,11,29.4,68
TX-365,Panola County,Texas,45.49,-2.17,52,47.66,95.4
TX-367,Parker County,Texas,23.06,-8.73,15,31.79,72.5
TX-369,Parmer County,Texas,11.47,-6.25,10,17.72,64.7
TX-371,Pecos County,Texas,12.76,-0.65,61,13.41,95.2
TX-373,Polk County,Texas,45.42,-4.32,46,49.74,91.3
TX-375,Potter County,Texas,13.22,-5.76,11,18.98,69.7
TX-377,Presidio County,Texas,13.27,-0.05,76,13.32,99.7
TX-379,Rains County,Texas,38.21,-2.91,47,41.12,92.9
TX-381,Randall County,Texas,13.65,-5.99,11,19.64,69.5
TX-383,Reagan County,Texas,10.99,-6.48,14,17.47,62.9
TX-385,Real County,Texas,12.8,-14.23,4,27.03,47.4
TX-387,Red River County,Texas,44.51,-1.77,59,46.28,96.2
TX-389,Reeves County,Texas,12.43,0.95,88,11.48,108.3
TX-391,Refugio County,Texas,27.85,-5.87,33,33.72,82.6
TX-393,Roberts County,Texas,16.56,-4.4,24,20.96,79
TX-395,Robertson County,Texas,31.2,-6.35,29,37.55,83.1
TX-397,Rockwall County,Texas,33.94,-5.1,40,39.04,86.9
TX-399,Runnels County,Texas,16.96,-6.82,18,23.78,71.3
TX-401,Rusk County,Texas,42.4,-3.26,47,45.66,92.9
TX-403,Sabine County,Texas,49.44,-2.59,56,52.03,95
TX-405,San Augustine County,Texas,46.1,-4.55,46,50.65,91
TX-407,San Jacinto County,Texas,44.88,-2.87,53,47.75,94
TX-409,San Patricio County,Texas,25.68,-4.91,39,30.59,83.9
TX-411,San Saba County,Texas,21.33,-6.29,22,27.62,77.2
TX-413,Schleicher County,Texas,13.13,-8.87,10,22,59.7
TX-415,Scurry County,Texas,13.68,-6.86,13,20.54,66.6
TX-417,Shackelford County,Texas,19.51,-6.02,23,25.53,76.4
TX-419,Shelby County,Texas,46.09,-3.03,52,49.12,93.8
TX-421,Sherman County,Texas,9.44,-8.38,2,17.82,53
TX-423,Smith County,Texas,39.03,-4.38,42,43.41,89.9
TX-425,Somervell County,Texas,23.3,-7.94,19,31.24,74.6
TX-427,Starr County,Texas,18.53,-1.61,53,20.14,92
TX-429,Stephens County,Texas,22.24,-4.56,33,26.8,83
TX-431,Sterling County,Texas,10.31,-9.78,6,20.09,51.3
TX-433,Stonewall County,Texas,14.54,-7.75,9,22.29,65.2
TX-435,Sutton County,Texas,12.91,-9.58,8,22.49,57.4
TX-437,Swisher County,Texas,13.85,-6.01,14,19.86,69.8
TX-439,Tarrant County,Texas,31.41,-2.1,48,33.51,93.7
TX-441,Taylor County,Texas,16.95,-7.15,14,24.1,70.3
TX-443,Terrell County,Texas,14.27,0.66,78,13.61,104.8
TX-445,Terry County,Texas,12.69,-4.72,26,17.41,72.9
TX-447,Throckmorton County,Texas,21.88,-4.15,32,26.03,84
TX-449,Titus County,Texas,41.44,-3.71,50,45.15,91.8
TX-451,Tom Green County,Texas,14.1,-7.8,11,21.9,64.4
TX-453,Travis County,Texas,22.52,-10.22,14,32.74,68.8
TX-455,Trinity County,Texas,41.81,-4.97,43,46.78,89.4
TX-457,Tyler County,Texas,48.16,-3.99,51,52.15,92.4
TX-459,Upshur County,Texas,41.6,-2.9,53,44.5,93.5
TX-461,Upton County,Texas,10.07,-4.95,18,15.02,67.1
TX-463,Uvalde County,Texas,15.29,-10.14,8,25.43,60.1
TX-465,Val Verde County,Texas,13.53,-4.49,27,18.02,75.1
TX-467,Van Zandt County,Texas,35.64,-5.68,34,41.32,86.3
TX-469,Victoria County,Texas,27.56,-9.03,25,36.59,75.3
TX-471,Walker County,Texas,40.68,-3.23,49,43.91,92.7
TX-473,Waller County,Texas,29.59,-12.58,11,42.17,70.2
TX-475,Ward County,Texas,9.57,-1.99,44,11.56,82.8
TX-477,Washington County,Texas,27.75,-11.27,14,39.02,71.1
TX-479,Webb County,Texas,20.45,-0.12,72,20.57,99.4
TX-481,Wharton County,Texas,32.55,-8.95,25,41.5,78.4
TX-483,Wheeler County,Texas,19,-4.37,29,23.37,81.3
TX-485,Wichita County,Texas,22.48,-5.68,24,28.16,79.8
TX-487,Wilbarger County,Texas,22.61,-3.38,40,25.99,87
TX-489,Willacy County,Texas,21.79,-3.24,41,25.03,87
TX-491,Williamson County,Texas,23.59,-9.42,13,33.01,71.5
TX-493,Wilson County,Texas,16.73,-13.11,5,29.84,56.1
TX-495,Winkler County,Texas,9.79,-2.58,41,12.37,79.1
TX-497,Wise County,Texas,26.17,-6.11,30,32.28,81.1
TX-499,Wood County,Texas,40.35,-2.07,57,42.42,95.1
TX-501,Yoakum County,Texas,10.45,-6.34,17,16.79,62.3
TX-503,Young County,Texas,23.58,-4.12,36,27.7,85.1
TX-505,Zapata County,Texas,18.92,0.03,72,18.89,100.1
TX-507,Zavala County,Texas,16.77,-5.4,34,22.17,75.6
