TX-107,Crosby County,Texas,23.52,3.21,96,20.31,115.8
TX-109,Culberson County,Texas,6.96,-4.94,13,11.9,58.5
TX-111,Dallam County,Texas,19.86,3.25,110,16.61,119.5
TX-113,Dallas County,Texas,36.06,-0.39,57,36.45,98.9
TX-115,Dawson County,Texas,16.55,-0.85,63,17.4,95.1
TX-117,Deaf Smith County,Texas,17.14,-1.17,59,18.31,93.6
TX-119,Delta County,Texas,49.48,6.38,104,43.1,114.8
TX-121,Denton County,Texas,28.76,-6.18,32,34.94,82.3
TX-123,DeWitt County,Texas,32.64,-1.96,63,34.6,94.3
TX-125,Dickens County,Texas,26.95,5.38,107,21.57,124.9
TX-127,Dimmit County,Texas,12.82,-8.29,10,21.11,60.7
TX-129,Donley County,Texas,23.36,1.41,81,21.95,106.4
TX-131,Duval County,Texas,20.91,-2.82,52,23.73,88.1
TX-133,Eastland County,Texas,27.41,-0.17,67,27.58,99.4
TX-135,Ector County,Texas,6.74,-7.06,9,13.8,48.9
TX-137,Edwards County,Texas,16.91,-6.63,18,23.54,71.8
TX-139,Ellis County,Texas,38.18,1.71,74,36.47,104.7
TX-141,El Paso County,Texas,4.66,-4.13,6,8.79,53
TX-143,Erath County,Texas,28.21,-1.5,54,29.71,95
TX-145,Falls County,Texas,30.84,-4.18,39,35.02,88.1
TX-147,Fannin County,Texas,42.91,1.77,75,41.14,104.3
TX-149,Fayette County,Texas,33.6,-3.85,53,37.45,89.7
TX-151,Fisher County,Texas,22.51,0.56,72,21.95,102.5
TX-153,Floyd County,Texas,22.31,1.64,90,20.67,107.9
TX-155,Foard County,Texas,24.65,0.4,75,24.25,101.6
TX-157,Fort Bend County,Texas,37.51,-6.64,37,44.15,85
TX-159,Franklin County,Texas,46.02,2.01,82,44.01,104.6
TX-161,Freestone County,Texas,34.36,-4.67,40,39.03,88
TX-163,Frio County,Texas,20.94,-3.24,50,24.18,86.6
TX-165,Gaines County,Texas,13.47,-2.48,42,15.95,84.5
TX-167,Galveston County,Texas,37.44,-9.73,25,47.17,79.4
TX-169,Garza County,Texas,22.31,2.8,93,19.51,114.3
TX-171,Gillespie County,Texas,21.72,-7.33,20,29.05,74.8
TX-173,Glasscock County,Texas,11.35,-6.37,14,17.72,64
TX-175,Goliad County,Texas,24.65,-8.55,25,33.2,74.2
TX-177,Gonzales County,Texas,29.84,-3.96,56,33.8,88.3
TX-179,Gray County,Texas,25.89,3.72,105,22.17,116.8
TX-181,Grayson County,Texas,35.81,-2.44,53,38.25,93.6
TX-183,Gregg County,Texas,44.33,-0.76,69,45.09,98.3
TX-185,Grimes County,Texas,36.04,-5.83,33,41.87,86.1
TX-187,Guadalupe County,Texas,24.71,-7.14,31,31.85,77.6
TX-189,Hale County,Texas,20.94,1.55,90,19.39,108
TX-191,Hall County,Texas,23.81,2.62,94,21.19,112.4
TX-193,Hamilton County,Texas,25.24,-4.66,29,29.9,84.4
TX-195,Hansford County,Texas,24.22,5.16,118,19.06,127.1
TX-197,Hardeman County,Texas,23.02,-1.44,60,24.46,94.1
TX-199,Hardin County,Texas,41.25,-11.12,18,52.37,78.8
TX-201,Harris County,Texas,38.15,-8.32,27,46.47,82.1
TX-203,Harrison County,Texas,46.34,-0.81,63,47.15,98.3
TX-205,Hartley County,Texas,18.23,0.89,86,17.34,105.1
TX-207,Haskell County,Texas,23.81,-0.27,64,24.08,98.9
TX-209,Hays County,Texas,24.13,-8.88,22,33.01,73.1
TX-211,Hemphill County,Texas,29.2,6.69,117,22.51,129.7
TX-213,Henderson County,Texas,39.94,-1.04,62,40.98,97.5
TX-215,Hidalgo County,Texas,19.94,-2.83,41,22.77,87.6
TX-217,Hill County,Texas,33.17,-1.66,53,34.83,95.2
TX-219,Hockley County,Texas,17.01,-1.19,59,18.2,93.5
TX-221,Hood County,Texas,33.14,2.03,77,31.11,106.5
TX-223,Hopkins County,Texas,46.91,4.15,95,42.76,109.7
TX-225,Houston County,Texas,40.47,-3.71,47,44.18,91.6
TX-227,Howard County,Texas,12.87,-5.66,18,18.53,69.4
TX-229,Hudspeth County,Texas,6.05,-4.25,10,10.3,58.8
TX-231,Hunt County,Texas,43.57,3.03,80,40.55,107.5
TX-233,Hutchinson County,Texas,24.44,5.02,115,19.42,125.9
TX-235,Irion County,Texas,16.48,-3.49,41,19.97,82.5
TX-237,Jack County,Texas,28.42,-1.6,56,30.02,94.7
TX-239,Jackson County,Texas,33.44,-6.36,35,39.8,84
TX-241,Jasper County,Texas,37.05,-17.05,6,54.1,68.5
TX-243,Jeff Davis County,Texas,8.37,-6.39,9,14.76,56.7
TX-245,Jefferson County,Texas,40.91,-11.39,20,52.3,78.2
TX-247,Jim Hogg County,Texas,21.16,-0.68,71,21.84,96.9
TX-249,Jim Wells County,Texas,20.94,-5.39,36,26.33,79.5
TX-251,Johnson County,Texas,34.11,0.59,67,33.52,101.8
TX-253,Jones County,Texas,26.21,2.7,93,23.51,111.5
TX-255,Karnes County,Texas,30.71,0.52,76,30.19,101.7
TX-257,Kaufman County,Texas,36.41,-2.96,51,39.37,92.5
TX-259,Kendall County,Texas,19.43,-11.81,10,31.24,62.2
TX-261,Kenedy County,Texas,20.89,-4.67,37,25.56,81.7
TX-263,Kent County,Texas,22.86,2.09,89,20.77,110.1
TX-265,Kerr County,Texas,19.73,-8.88,12,28.61,69
TX-267,Kimble County,Texas,24.29,-1.43,64,25.72,94.4
TX-269,King County,Texas,27.48,4.86,106,22.62,121.5
TX-271,Kinney County,Texas,16.44,-5.07,26,21.51,76.4
TX-273,Kleberg County,Texas,20.22,-6.6,30,26.82,75.4
TX-275,Knox County,Texas,25.24,1.19,83,24.05,104.9
TX-277,Lamar County,Texas,49.07,4.78,93,44.29,110.8
TX-279,Lamb County,Texas,18.14,-0.28,66,18.42,98.5
TX-281,Lampasas County,Texas,24.98,-4.51,35,29.49,84.7
TX-283,La Salle County,Texas,19.45,-2.7,55,22.15,87.8
TX-285,Lavaca County,Texas,34.21,-3.47,55,37.68,90.8
TX-287,Lee County,Texas,32.99,-3.24,48,36.23,91.1
TX-289,Leon County,Texas,36.19,-4.49,42,40.68,89
TX-291,Liberty County,Texas,40.51,-9.08,24,49.59,81.7
TX-293,Limestone County,Texas,32.9,-4.44,44,37.34,88.1
TX-295,Lipscomb County,Texas,32.04,10.16,126,21.88,146.4
TX-297,Live Oak County,Texas,23.26,-3.64,50,26.9,86.5
TX-299,Llano County,Texas,25.14,-3.24,43,28.38,88.6
TX-301,Loving County,Texas,5.32,-6.19,9,11.51,46.2
TX-303,Lubbock County,Texas,19.1,0.19,81,18.91,101
TX-305,Lynn County,Texas,20.21,1.67,89,18.54,109
TX-307,McCulloch County,Texas,23.78,-1.86,48,25.64,92.8
TX-309,McLennan County,Texas,30.96,-2.74,44,33.7,91.9
TX-311,McMullen County,Texas,23.32,-0.56,69,23.88,97.7
TX-313,Madison County,Texas,37.04,-4.33,44,41.37,89.5
TX-315,Marion County,Texas,47.71,0.67,71,47.04,101.4
TX-317,Martin County,Texas,10.63,-5.99,17,16.62,64
TX-319,Mason County,Texas,25.01,-1.69,52,26.7,93.7
TX-321,Matagorda County,Texas,32.84,-9.44,24,42.28,77.7
TX-323,Maverick County,Texas,12.74,-7.56,11,20.3,62.7
TX-325,Medina County,Texas,22.82,-4.74,41,27.56,82.8
TX-327,Menard County,Texas,24.31,-0.97,64,25.28,96.2
TX-329,Midland County,Texas,8.63,-6.76,12,15.39,56.1
TX-331,Milam County,Texas,29.94,-4.98,36,34.92,85.7
TX-333,Mills County,Texas,26.09,-1.98,51,28.07,92.9
TX-335,Mitchell County,Texas,15.58,-4.92,26,20.5,76
TX-337,Montague County,Texas,32.49,0.08,67,32.41,100.3
TX-339,Montgomery County,Texas,41.08,-4.82,47,45.9,89.5
TX-341,Moore County,Texas,21.23,2.7,103,18.53,114.6
TX-343,Morris County,Texas,48.33,2.43,86,45.9,105.3
TX-345,Motley County,Texas,26.91,5.49,108,21.42,125.6
TX-347,Nacogdoches County,Texas,37.17,-10.41,21,47.58,78.1
TX-349,Navarro County,Texas,35.16,-2.46,55,37.62,93.5
TX-351,Newton County,Texas,37.74,-17.67,5,55.41,68.1
TX-353,Nolan County,Texas,21.54,-1.49,56,23.03,93.5
TX-355,Nueces County,Texas,22.98,-5.72,36,28.7,80.1
TX-357,Ochiltree County,Texas,29.55,9.08,125,20.47,144.4
TX-359,Oldham County,Texas,15.45,-2.27,47,17.72,87.2
TX-361,Orange County,Texas,40.23,-14.67,14,54.9,73.3
TX-363,Palo Pinto County,Texas,27.31,-2.09,50,29.4,92.9
TX-365,Panola County,Texas,43.76,-3.9,45,47.66,91.8
TX-367,Parker County,Texas,29.68,-2.11,52,31.79,93.4
TX-369,Parmer County,Texas,17.31,-0.41,66,17.72,97.7
TX-371,Pecos County,Texas,7.32,-6.09,8,13.41,54.6
TX-373,Polk County,Texas,43.63,-6.11,37,49.74,87.7
TX-375,Potter County,Texas,18.65,-0.33,69,18.98,98.3
TX-377,Presidio County,Texas,9.31,-4.01,22,13.32,69.9
TX-379,Rains County,Texas,45.5,4.38,94,41.12,110.6
TX-381,Randall County,Texas,18.18,-1.46,56,19.64,92.6
TX-383,Reagan County,Texas,11.61,-5.86,18,17.47,66.5
TX-385,Real County,Texas,19.07,-7.96,17,27.03,70.6
TX-387,Red River County,Texas,51.46,5.18,92,46.28,111.2
TX-389,Reeves County,Texas,5.62,-5.86,9,11.48,49
TX-391,Refugio County,Texas,21.76,-11.96,11,33.72,64.5
TX-393,Roberts County,Texas,26.36,5.4,115,20.96,125.8
TX-395,Robertson County,Texas,31.92,-5.63,34,37.55,85
TX-397,Rockwall County,Texas,35.45,-3.59,47,39.04,90.8
TX-399,Runnels County,Texas,20.99,-2.79,46,23.78,88.3
TX-401,Rusk County,Texas,41.49,-4.17,44,45.66,90.9
TX-403,Sabine County,Texas,41.08,-10.95,19,52.03,79
TX-405,San Augustine County,Texas,39.07,-11.58,16,50.65,77.1
TX-407,San Jacinto County,Texas,43.81,-3.94,51,47.75,91.7
TX-409,San Patricio County,Texas,21.68,-8.91,20,30.59,70.9
TX-411,San Saba County,Texas,24.21,-3.41,40,27.62,87.7
TX-413,Schleicher County,Texas,20.82,-1.18,58,22,94.6
TX-415,Scurry County,Texas,17.14,-3.4,37,20.54,83.4
TX-417,Shackelford County,Texas,25.35,-0.18,68,25.53,99.3
TX-419,Shelby County,Texas,41.52,-7.6,26,49.12,84.5
TX-421,Sherman County,Texas,21.1,3.28,109,17.82,118.4
TX-423,Smith County,Texas,40.54,-2.87,54,43.41,93.4
TX-425,Somervell County,Texas,37.3,6.06,96,31.24,119.4
TX-427,Starr County,Texas,20.11,-0.03,73,20.14,99.8
TX-429,Stephens County,Texas,23.39,-3.41,40,26.8,87.3
TX-431,Sterling County,Texas,13.87,-6.22,19,20.09,69.1
TX-433,Stonewall County,Texas,25.78,3.49,91,22.29,115.7
TX-435,Sutton County,Texas,18.68,-3.81,42,22.49,83.1
TX-437,Swisher County,Texas,21.01,1.15,86,19.86,105.8
TX-439,Tarrant County,Texas,32.22,-1.29,53,33.51,96.2
TX-441,Taylor County,Texas,23.81,-0.29,68,24.1,98.8
TX-443,Terrell County,Texas,10.99,-2.62,36,13.61,80.7
TX-445,Terry County,Texas,17.83,0.42,74,17.41,102.4
TX-447,Throckmorton County,Texas,23.43,-2.6,45,26.03,90
TX-449,Titus County,Texas,46.74,1.59,80,45.15,103.5
TX-451,Tom Green County,Texas,19.78,-2.12,52,21.9,90.3
TX-453,Travis County,Texas,26.57,-6.17,29,32.74,81.1
TX-455,Trinity County,Texas,43.54,-3.24,52,46.78,93.1
TX-457,Tyler County,Texas,38.34,-13.81,8,52.15,73.5
TX-459,Upshur County,Texas,45.27,0.77,76,44.5,101.7
TX-461,Upton County,Texas,7.75,-7.27,6,15.02,51.6
TX-463,Uvalde County,Texas,21.51,-3.92,44,25.43,84.6
TX-465,Val Verde County,Texas,14.05,-3.97,31,18.02,78
TX-467,Van Zandt County,Texas,41.2,-0.12,60,41.32,99.7
TX-469,Victoria County,Texas,32.27,-4.32,44,36.59,88.2
TX-471,Walker County,Texas,41.25,-2.66,53,43.91,94
TX-473,Waller County,Texas,35.91,-6.26,37,42.17,85.2
TX-475,Ward County,Texas,4.32,-7.24,4,11.56,37.4
TX-477,Washington County,Texas,33.66,-5.36,39,39.02,86.3
TX-479,Webb County,Texas,18.64,-1.93,56,20.57,90.6
TX-481,Wharton County,Texas,37.36,-4.14,43,41.5,90
TX-483,Wheeler County,Texas,25.05,1.68,90,23.37,107.2
TX-485,Wichita County,Texas,25.34,-2.82,47,28.16,90
TX-487,Wilbarger County,Texas,23.58,-2.41,50,25.99,90.7
TX-489,Willacy County,Texas,23.17,-1.86,54,25.03,92.6
TX-491,Williamson County,Texas,26.36,-6.65,25,33.01,79.9
TX-493,Wilson County,Texas,29.48,-0.36,71,29.84,98.8
TX-495,Winkler County,Texas,4.32,-8.05,4,12.37,34.9
TX-497,Wise County,Texas,29.77,-2.51,52,32.28,92.2
TX-499,Wood County,Texas,44.71,2.29,80,42.42,105.4
TX-501,Yoakum County,Texas,14.67,-2.12,47,16.79,87.4
TX-503,Young County,Texas,24.49,-3.21,44,27.7,88.4
TX-505,Zapata County,Texas,21.39,2.5,95,18.89,113.2
TX-507,Zavala County,Texas,15.71,-6.46,24,22.17,70.9
