# Title: January - December 2024 Texas County Precipitation
# Units: Inches
# Note: Period of Record: 131 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,Pctavg,Percent of Average
TX-305,Lynn County,Texas,17.12,-1.42,53,18.54,92.3
TX-307,McCulloch County,Texas,24.01,-1.63,54,25.64,93.7
TX-309,McLennan County,Texas,41.77,8.07,110,33.7,124
TX-311,McMullen County,Texas,21.64,-2.24,55,23.88,90.6
TX-313,Madison County,Texas,63.22,21.85,131,41.37,152.8
TX-315,Marion County,Texas,67.19,20.15,127,47.04,142.8
TX-317,Martin County,Texas,13.9,-2.72,43,16.62,83.6
TX-319,Mason County,Texas,25.03,-1.67,53,26.7,93.7
TX-321,Matagorda County,Texas,52.51,10.23,110,42.28,124.2
TX-323,Maverick County,Texas,13.47,-6.83,18,20.3,66.3
TX-325,Medina County,Texas,16.98,-10.58,10,27.56,61.6
TX-327,Menard County,Texas,21.32,-3.96,32,25.28,84.3
TX-329,Midland County,Texas,11.73,-3.66,35,15.39,76.2
TX-331,Milam County,Texas,38.79,3.87,88,34.92,111.1
TX-333,Mills County,Texas,29.16,1.09,80,28.07,103.9
TX-335,Mitchell County,Texas,18.91,-1.59,58,20.5,92.2
TX-337,Montague County,Texas,42.27,9.86,116,32.41,130.4
TX-339,Montgomery County,Texas,65.54,19.64,124,45.9,142.8
TX-341,Moore County,Texas,15.88,-2.65,44,18.53,85.7
TX-343,Morris County,Texas,57.37,11.47,116,45.9,125
TX-345,Motley County,Texas,23.01,1.59,85,21.42,107.4
TX-347,Nacogdoches County,Texas,75.42,27.84,131,47.58,158.5
TX-349,Navarro County,Texas,44.37,6.75,102,37.62,117.9
TX-351,Newton County,Texas,76.9,21.49,127,55.41,138.8
TX-353,Nolan County,Texas,23.37,0.34,79,23.03,101.5
TX-355,Nueces County,Texas,26.27,-2.43,57,28.7,91.5
TX-357,Ochiltree County,Texas,23.42,2.95,101,20.47,114.4
TX-359,Oldham County,Texas,15.91,-1.81,51,17.72,89.8
TX-361,Orange County,Texas,68.69,13.79,114,54.9,125.1
TX-363,Palo Pinto County,Texas,34.84,5.44,100,29.4,118.5
TX-365,Panola County,Texas,73.56,25.9,131,47.66,154.3
TX-367,Parker County,Texas,34.89,3.1,86,31.79,109.7
TX-369,Parmer County,Texas,17.4,-0.32,68,17.72,98.2
TX-371,Pecos County,Texas,7.83,-5.58,11,13.41,58.4
TX-373,Polk County,Texas,77.59,27.85,130,49.74,156
TX-375,Potter County,Texas,17.4,-1.58,54,18.98,91.7
TX-377,Presidio County,Texas,5.88,-7.44,4,13.32,44.2
