TX-321,Matagorda County,Texas,37.62,-4.66,44,42.28,89
TX-323,Maverick County,Texas,13,-7.3,12,20.3,64
TX-325,Medina County,Texas,20.29,-7.27,29,27.56,73.6
TX-327,Menard County,Texas,26.28,1,82,25.28,104
TX-329,Midland County,Texas,9.37,-6.02,16,15.39,60.9
TX-331,Milam County,Texas,35.16,0.24,66,34.92,100.7
TX-333,Mills County,Texas,33.2,5.13,97,28.07,118.3
TX-335,Mitchell County,Texas,15.75,-4.75,30,20.5,76.8
TX-337,Montague County,Texas,40.85,8.44,113,32.41,126.1
TX-339,Montgomery County,Texas,43.31,-2.59,58,45.9,94.4
TX-341,Moore County,Texas,21.27,2.74,104,18.53,114.8
TX-343,Morris County,Texas,48.29,2.39,85,45.9,105.2
TX-345,Motley County,Texas,19.19,-2.23,46,21.42,89.6
TX-347,Nacogdoches County,Texas,48.08,0.5,70,47.58,101.1
TX-349,Navarro County,Texas,48.44,10.82,116,37.62,128.8
TX-351,Newton County,Texas,52.56,-2.85,55,55.41,94.9
TX-353,Nolan County,Texas,17.96,-5.07,31,23.03,78
TX-355,Nueces County,Texas,20.85,-7.85,22,28.7,72.7
TX-357,Ochiltree County,Texas,23.59,3.12,103,20.47,115.3
TX-359,Oldham County,Texas,20.44,2.72,104,17.72,115.3
TX-361,Orange County,Texas,50.43,-4.47,44,54.9,91.9
TX-363,Palo Pinto County,Texas,31.75,2.35,82,29.4,108
TX-365,Panola County,Texas,47.93,0.27,70,47.66,100.6
TX-367,Parker County,Texas,33.24,1.45,71,31.79,104.5
TX-369,Parmer County,Texas,21.16,3.44,100,17.72,119.4
TX-371,Pecos County,Texas,11.69,-1.72,49,13.41,87.2
TX-373,Polk County,Texas,49.25,-0.49,69,49.74,99
TX-375,Potter County,Texas,22.9,3.92,111,18.98,120.7
TX-377,Presidio County,Texas,13.39,0.07,78,13.32,100.6
TX-379,Rains County,Texas,46.73,5.61,100,41.12,113.6
TX-381,Randall County,Texas,22.69,3.05,98,19.64,115.6
TX-383,Reagan County,Texas,17.38,-0.09,65,17.47,99.5
TX-385,Real County,Texas,28.64,1.61,82,27.03,106
TX-387,Red River County,Texas,48.47,2.19,80,46.28,104.7
TX-389,Reeves County,Texas,11.23,-0.25,72,11.48,97.8
TX-391,Refugio County,Texas,29.48,-4.24,50,33.72,87.4
TX-393,Roberts County,Texas,22.94,1.98,91,20.96,109.4
TX-395,Robertson County,Texas,34.65,-2.9,48,37.55,92.3
TX-397,Rockwall County,Texas,44.23,5.19,97,39.04,113.3
TX-399,Runnels County,Texas,20.3,-3.48,42,23.78,85.4
TX-401,Rusk County,Texas,46.72,1.06,73,45.66,102.3
TX-403,Sabine County,Texas,53.52,1.49,74,52.03,102.9
TX-405,San Augustine County,Texas,49.81,-0.84,63,50.65,98.4
TX-407,San Jacinto County,Texas,46.41,-1.34,63,47.75,97.2
TX-409,San Patricio County,Texas,24.57,-6.02,31,30.59,80.3
TX-411,San Saba County,Texas,32.49,4.87,101,27.62,117.6
TX-413,Schleicher County,Texas,25.96,3.96,100,22,118
TX-415,Scurry County,Texas,15.39,-5.15,24,20.54,74.9
TX-417,Shackelford County,Texas,28.91,3.38,95,25.53,113.2
TX-419,Shelby County,Texas,49.22,0.1,69,49.12,100.2
TX-421,Sherman County,Texas,18.34,0.52,83,17.82,102.9
TX-423,Smith County,Texas,46.71,3.3,87,43.41,107.6
TX-425,Somervell County,Texas,39.32,8.08,111,31.24,125.9
TX-427,Starr County,Texas,15.75,-4.39,29,20.14,78.2
TX-429,Stephens County,Texas,30.78,3.98,91,26.8,114.9
TX-431,Sterling County,Texas,18.21,-1.88,58,20.09,90.7
TX-433,Stonewall County,Texas,20.85,-1.44,53,22.29,93.6
TX-435,Sutton County,Texas,24.74,2.25,91,22.49,110
TX-437,Swisher County,Texas,20.84,0.98,84,19.86,105
TX-439,Tarrant County,Texas,33.51,0,63,33.51,100
TX-441,Taylor County,Texas,19.56,-4.54,31,24.1,81.2
TX-443,Terrell County,Texas,10.7,-2.91,32,13.61,78.6
TX-445,Terry County,Texas,15.67,-1.74,51,17.41,90
TX-447,Throckmorton County,Texas,30.87,4.84,98,26.03,118.6
TX-449,Titus County,Texas,46.02,0.87,73,45.15,101.9
TX-451,Tom Green County,Texas,24.79,2.89,93,21.9,113.2
TX-453,Travis County,Texas,28.15,-4.59,38,32.74,86
TX-455,Trinity County,Texas,47.61,0.83,73,46.78,101.8
TX-457,Tyler County,Texas,51.34,-0.81,67,52.15,98.5
TX-459,Upshur County,Texas,46.51,2.01,83,44.5,104.5
TX-461,Upton County,Texas,11.48,-3.54,38,15.02,76.4
TX-463,Uvalde County,Texas,21.87,-3.56,50,25.43,86
TX-465,Val Verde County,Texas,11.93,-6.09,17,18.02,66.2
TX-467,Van Zandt County,Texas,45.38,4.06,89,41.32,109.8
TX-469,Victoria County,Texas,35.59,-1,63,36.59,97.3
TX-471,Walker County,Texas,43.59,-0.32,66,43.91,99.3
TX-473,Waller County,Texas,34.68,-7.49,30,42.17,82.2
TX-475,Ward County,Texas,8.96,-2.6,27,11.56,77.5
TX-477,Washington County,Texas,33.37,-5.65,38,39.02,85.5
TX-479,Webb County,Texas,13.62,-6.95,11,20.57,66.2
TX-481,Wharton County,Texas,33.86,-7.64,31,41.5,81.6
TX-483,Wheeler County,Texas,21.66,-1.71,55,23.37,92.7
TX-485,Wichita County,Texas,33.07,4.91,103,28.16,117.4
TX-487,Wilbarger County,Texas,27.97,1.98,87,25.99,107.6
TX-489,Willacy County,Texas,30.95,5.92,112,25.03,123.6
TX-491,Williamson County,Texas,33.18,0.17,71,33.01,100.5
TX-493,Wilson County,Texas,20.74,-9.1,18,29.84,69.5
TX-495,Winkler County,Texas,7.87,-4.5,18,12.37,63.6
TX-497,Wise County,Texas,34.68,2.4,79,32.28,107.4
TX-499,Wood County,Texas,45.95,3.53,86,42.42,108.3
TX-501,Yoakum County,Texas,14.26,-2.53,44,16.79,85
TX-503,Young County,Texas,32.91,5.21,99,27.7,118.8
TX-505,Zapata County,Texas,13.44,-5.45,15,18.89,71.1
TX-507,Zavala County,Texas,16.62,-5.55,32,22.17,75
