TX-071,Chambers County,Texas,54.75,5.14,86,49.61,110.4
TX-073,Cherokee County,Texas,49.35,4.87,98,44.48,110.9
TX-075,Childress County,Texas,19.68,-2.89,41,22.57,87.2
TX-077,Clay County,Texas,28.54,-1.5,56,30.04,95
TX-079,Cochran County,Texas,16.45,-1.03,62,17.48,94.1
TX-081,Coke County,Texas,18.95,-3,46,21.95,86.3
TX-083,Coleman County,Texas,25.99,0.09,76,25.9,100.3
TX-085,Collin County,Texas,39.8,1.77,73,38.03,104.7
TX-087,Collingsworth County,Texas,22.57,-0.67,61,23.24,97.1
TX-089,Colorado County,Texas,53.95,13.48,118,40.47,133.3
TX-091,Comal County,Texas,36.12,3.58,86,32.54,111
TX-093,Comanche County,Texas,29.23,0.97,78,28.26,103.4
TX-095,Concho County,Texas,24.79,0.77,79,24.02,103.2
TX-097,Cooke County,Texas,36.51,0.92,71,35.59,102.6
TX-099,Coryell County,Texas,28.27,-3.31,44,31.58,89.5
TX-101,Cottle County,Texas,20.35,-2.05,51,22.4,90.8
TX-103,Crane County,Texas,11.08,-2.04,49,13.12,84.4
TX-105,Crockett County,Texas,14.01,-4.07,32,18.08,77.5
TX-107,Crosby County,Texas,19.22,-1.09,64,20.31,94.6
TX-109,Culberson County,Texas,13.33,1.43,92,11.9,112
TX-111,Dallam County,Texas,12.34,-4.27,24,16.61,74.3
TX-113,Dallas County,Texas,38.63,2.18,76,36.45,106
TX-115,Dawson County,Texas,17.61,0.21,75,17.4,101.2
TX-117,Deaf Smith County,Texas,14.63,-3.68,30,18.31,79.9
TX-119,Delta County,Texas,45.46,2.36,77,43.1,105.5
TX-121,Denton County,Texas,36.95,2.01,74,34.94,105.8
TX-123,DeWitt County,Texas,45.17,10.57,112,34.6,130.6
TX-125,Dickens County,Texas,20.74,-0.83,63,21.57,96.1
TX-127,Dimmit County,Texas,21.75,0.64,74,21.11,103
TX-129,Donley County,Texas,22.74,0.79,77,21.95,103.6
TX-131,Duval County,Texas,25.54,1.81,87,23.73,107.6
TX-133,Eastland County,Texas,32.78,5.2,100,27.58,118.8
TX-135,Ector County,Texas,11.48,-2.32,43,13.8,83.2
TX-137,Edwards County,Texas,21.85,-1.69,58,23.54,92.8
TX-139,Ellis County,Texas,39.02,2.55,82,36.47,107
TX-141,El Paso County,Texas,10.07,1.28,87,8.79,114.5
TX-143,Erath County,Texas,29.84,0.13,67,29.71,100.4
TX-145,Falls County,Texas,37.36,2.34,78,35.02,106.7
TX-147,Fannin County,Texas,42.45,1.31,70,41.14,103.2
TX-149,Fayette County,Texas,47.96,10.51,108,37.45,128.1
TX-151,Fisher County,Texas,24.53,2.58,90,21.95,111.7
TX-153,Floyd County,Texas,20.03,-0.64,65,20.67,96.9
TX-155,Foard County,Texas,22.76,-1.49,59,24.25,93.8
TX-157,Fort Bend County,Texas,54.14,9.99,108,44.15,122.6
TX-159,Franklin County,Texas,43.58,-0.43,63,44.01,99
TX-161,Freestone County,Texas,40.79,1.76,73,39.03,104.5
TX-163,Frio County,Texas,24.06,-0.12,76,24.18,99.5
TX-165,Gaines County,Texas,14.98,-0.97,60,15.95,93.9
TX-167,Galveston County,Texas,52.58,5.41,89,47.17,111.5
TX-169,Garza County,Texas,20.29,0.78,74,19.51,104
TX-171,Gillespie County,Texas,28.6,-0.45,67,29.05,98.5
TX-173,Glasscock County,Texas,17.22,-0.5,66,17.72,97.2
TX-175,Goliad County,Texas,45.98,12.78,120,33.2,138.5
TX-177,Gonzales County,Texas,42.61,8.81,108,33.8,126.1
TX-179,Gray County,Texas,22.6,0.43,73,22.17,101.9
TX-181,Grayson County,Texas,42.2,3.95,87,38.25,110.3
TX-183,Gregg County,Texas,48.04,2.95,90,45.09,106.5
TX-185,Grimes County,Texas,45.09,3.22,83,41.87,107.7
TX-187,Guadalupe County,Texas,41.82,9.97,115,31.85,131.3
TX-189,Hale County,Texas,19.56,0.17,80,19.39,100.9
TX-191,Hall County,Texas,20.78,-0.41,63,21.19,98.1
TX-193,Hamilton County,Texas,26.79,-3.11,41,29.9,89.6
TX-195,Hansford County,Texas,16.59,-2.47,37,19.06,87
TX-197,Hardeman County,Texas,22.96,-1.5,59,24.46,93.9
TX-199,Hardin County,Texas,59.16,6.79,96,52.37,113
TX-201,Harris County,Texas,52.66,6.19,93,46.47,113.3
TX-203,Harrison County,Texas,51.66,4.51,94,47.15,109.6
TX-205,Hartley County,Texas,12.5,-4.84,21,17.34,72.1
TX-207,Haskell County,Texas,24.68,0.6,75,24.08,102.5
TX-209,Hays County,Texas,38.95,5.94,99,33.01,118
TX-211,Hemphill County,Texas,21.11,-1.4,56,22.51,93.8
TX-213,Henderson County,Texas,44.81,3.83,92,40.98,109.3
TX-215,Hidalgo County,Texas,35.98,13.21,126,22.77,158
TX-217,Hill County,Texas,34.13,-0.7,62,34.83,98
TX-219,Hockley County,Texas,17.43,-0.77,66,18.2,95.8
TX-221,Hood County,Texas,35.96,4.85,92,31.11,115.6
TX-223,Hopkins County,Texas,42.71,-0.05,63,42.76,99.9
TX-225,Houston County,Texas,49.93,5.75,101,44.18,113
TX-227,Howard County,Texas,19.31,0.78,77,18.53,104.2
TX-229,Hudspeth County,Texas,11.96,1.66,96,10.3,116.2
TX-231,Hunt County,Texas,40.98,0.44,63,40.55,101.1
TX-233,Hutchinson County,Texas,16.43,-2.99,34,19.42,84.6
TX-235,Irion County,Texas,21.19,1.22,76,19.97,106.1
TX-237,Jack County,Texas,33.71,3.69,87,30.02,112.3
TX-239,Jackson County,Texas,55.23,15.43,120,39.8,138.8
TX-241,Jasper County,Texas,60.88,6.78,96,54.1,112.5
TX-243,Jeff Davis County,Texas,14.78,0.02,72,14.76,100.1
TX-245,Jefferson County,Texas,60.23,7.93,96,52.3,115.2
TX-247,Jim Hogg County,Texas,25.35,3.51,97,21.84,116.1
TX-249,Jim Wells County,Texas,31.05,4.72,103,26.33,117.9
TX-251,Johnson County,Texas,32.42,-1.1,54,33.52,96.7
TX-253,Jones County,Texas,23.71,0.2,66,23.51,100.8
TX-255,Karnes County,Texas,38.54,8.35,110,30.19,127.7
TX-257,Kaufman County,Texas,42.45,3.08,82,39.37,107.8
TX-259,Kendall County,Texas,32.29,1.05,75,31.24,103.4
TX-261,Kenedy County,Texas,31.86,6.3,109,25.56,124.6
TX-263,Kent County,Texas,21.83,1.06,76,20.77,105.1
TX-265,Kerr County,Texas,29.28,0.67,73,28.61,102.3
TX-267,Kimble County,Texas,24.76,-0.96,67,25.72,96.3
TX-269,King County,Texas,20.59,-2.03,51,22.62,91
TX-271,Kinney County,Texas,19.37,-2.14,48,21.51,90.1
TX-273,Kleberg County,Texas,27.21,0.39,76,26.82,101.5
TX-275,Knox County,Texas,22.9,-1.15,57,24.05,95.2
TX-277,Lamar County,Texas,45.45,1.16,72,44.29,102.6
TX-279,Lamb County,Texas,18.19,-0.23,67,18.42,98.7
TX-281,Lampasas County,Texas,30.65,1.16,78,29.49,103.9
TX-283,La Salle County,Texas,23.53,1.38,81,22.15,106.2
TX-285,Lavaca County,Texas,47.45,9.77,107,37.68,125.9
TX-287,Lee County,Texas,46.48,10.25,110,36.23,128.3
TX-289,Leon County,Texas,46.58,5.9,96,40.68,114.5
TX-291,Liberty County,Texas,54.7,5.11,86,49.59,110.3
TX-293,Limestone County,Texas,39.24,1.9,80,37.34,105.1
TX-295,Lipscomb County,Texas,20,-1.88,47,21.88,91.4
TX-297,Live Oak County,Texas,32.92,6.02,102,26.9,122.4
TX-299,Llano County,Texas,28.61,0.23,71,28.38,100.8
TX-301,Loving County,Texas,9.83,-1.68,49,11.51,85.4
TX-303,Lubbock County,Texas,18.97,0.06,76,18.91,100.3
TX-305,Lynn County,Texas,17.97,-0.57,66,18.54,96.9
TX-307,McCulloch County,Texas,26.94,1.31,81,25.64,105.1
TX-309,McLennan County,Texas,33.15,-0.55,62,33.7,98.4
TX-311,McMullen County,Texas,28.22,4.34,96,23.88,118.2
TX-313,Madison County,Texas,45.88,4.51,91,41.37,110.9
TX-315,Marion County,Texas,54.26,7.22,106,47.04,115.4
TX-317,Martin County,Texas,16.14,-0.48,67,16.62,97.1
TX-319,Mason County,Texas,24.53,-2.17,46,26.7,91.9
TX-321,Matagorda County,Texas,57.04,14.76,118,42.28,134.9
TX-323,Maverick County,Texas,20.35,0.05,74,20.3,100.2
TX-325,Medina County,Texas,26.93,-0.63,70,27.56,97.7
TX-327,Menard County,Texas,25.14,-0.14,71,25.28,99.4
TX-329,Midland County,Texas,13.62,-1.77,55,15.39,88.5
TX-331,Milam County,Texas,39.15,4.23,89,34.92,112.1
TX-333,Mills County,Texas,25.7,-2.37,47,28.07,91.5
TX-335,Mitchell County,Texas,21.68,1.18,79,20.5,105.8
TX-337,Montague County,Texas,30.76,-1.65,52,32.41,94.9
TX-339,Montgomery County,Texas,53.67,7.77,94,45.9,116.9
TX-341,Moore County,Texas,14.5,-4.03,24,18.53,78.3
TX-343,Morris County,Texas,49.05,3.15,89,45.9,106.9
TX-345,Motley County,Texas,20.23,-1.19,62,21.42,94.4
TX-347,Nacogdoches County,Texas,51.16,3.58,83,47.58,107.5
TX-349,Navarro County,Texas,37.56,-0.06,65,37.62,99.8
TX-351,Newton County,Texas,63.09,7.68,100,55.41,113.9
TX-353,Nolan County,Texas,25.7,2.67,89,23.03,111.6
TX-355,Nueces County,Texas,37.41,8.71,110,28.7,130.4
TX-357,Ochiltree County,Texas,18.23,-2.24,42,20.47,89.1
TX-359,Oldham County,Texas,12.37,-5.35,14,17.72,69.8
TX-361,Orange County,Texas,62.17,7.27,94,54.9,113.2
TX-363,Palo Pinto County,Texas,37.4,8,114,29.4,127.2
TX-365,Panola County,Texas,51.89,4.23,94,47.66,108.9
TX-367,Parker County,Texas,35.53,3.74,91,31.79,111.8
TX-369,Parmer County,Texas,16.37,-1.35,54,17.72,92.4
TX-371,Pecos County,Texas,10.51,-2.9,37,13.41,78.4
TX-373,Polk County,Texas,55.44,5.7,92,49.74,111.5
TX-375,Potter County,Texas,15.82,-3.16,37,18.98,83.4
TX-377,Presidio County,Texas,12,-1.32,55,13.32,90.1
TX-379,Rains County,Texas,42.7,1.58,72,41.12,103.8
TX-381,Randall County,Texas,18.56,-1.08,60,19.64,94.5
TX-383,Reagan County,Texas,16.55,-0.92,57,17.47,94.8
TX-385,Real County,Texas,25.22,-1.81,58,27.03,93.3
TX-387,Red River County,Texas,49.42,3.14,84,46.28,106.8
TX-389,Reeves County,Texas,12.07,0.59,84,11.48,105.1
TX-391,Refugio County,Texas,53.33,19.61,129,33.72,158.2
TX-393,Roberts County,Texas,20.13,-0.83,58,20.96,96
TX-395,Robertson County,Texas,43.29,5.74,96,37.55,115.3
TX-397,Rockwall County,Texas,39.39,0.35,64,39.04,100.9
TX-399,Runnels County,Texas,24.31,0.53,78,23.78,102.2
TX-401,Rusk County,Texas,48.32,2.66,85,45.66,105.8
TX-403,Sabine County,Texas,59.32,7.29,93,52.03,114
TX-405,San Augustine County,Texas,58.73,8.08,103,50.65,116
TX-407,San Jacinto County,Texas,55.54,7.79,100,47.75,116.3
TX-409,San Patricio County,Texas,46.28,15.69,128,30.59,151.3
TX-411,San Saba County,Texas,28.15,0.53,73,27.62,101.9
TX-413,Schleicher County,Texas,24.44,2.44,90,22,111.1
TX-415,Scurry County,Texas,24.7,4.16,100,20.54,120.2
TX-417,Shackelford County,Texas,27.26,1.73,82,25.53,106.8
TX-419,Shelby County,Texas,53.66,4.54,92,49.12,109.3
TX-421,Sherman County,Texas,14.64,-3.18,31,17.82,82.2
TX-423,Smith County,Texas,48.31,4.9,98,43.41,111.3
TX-425,Somervell County,Texas,37.35,6.11,97,31.24,119.6
TX-427,Starr County,Texas,25.7,5.56,111,20.14,127.6
TX-429,Stephens County,Texas,32.46,5.66,105,26.8,121.1
TX-431,Sterling County,Texas,17.71,-2.38,52,20.09,88.2
TX-433,Stonewall County,Texas,21.45,-0.84,58,22.29,96.2
TX-435,Sutton County,Texas,22.16,-0.33,66,22.49,98.5
TX-437,Swisher County,Texas,18.22,-1.64,51,19.86,91.8
TX-439,Tarrant County,Texas,32.36,-1.15,55,33.51,96.6
TX-441,Taylor County,Texas,26.06,1.96,85,24.1,108.1
TX-443,Terrell County,Texas,9.29,-4.32,18,13.61,68.2
TX-445,Terry County,Texas,16.14,-1.27,58,17.41,92.7
TX-447,Throckmorton County,Texas,26.11,0.08,72,26.03,100.3
TX-449,Titus County,Texas,46.1,0.95,75,45.15,102.1
TX-451,Tom Green County,Texas,23.22,1.32,81,21.9,106
TX-453,Travis County,Texas,38.93,6.19,103,32.74,118.9
TX-455,Trinity County,Texas,51.58,4.8,92,46.78,110.3
TX-457,Tyler County,Texas,59.25,7.1,96,52.15,113.6
TX-459,Upshur County,Texas,48.9,4.4,95,44.5,109.9
TX-461,Upton County,Texas,12.22,-2.8,45,15.02,81.4
TX-463,Uvalde County,Texas,23.34,-2.09,63,25.43,91.8
TX-465,Val Verde County,Texas,13.24,-4.78,24,18.02,73.5
TX-467,Van Zandt County,Texas,43.96,2.64,79,41.32,106.4
TX-469,Victoria County,Texas,50.45,13.86,121,36.59,137.9
TX-471,Walker County,Texas,49.29,5.38,93,43.91,112.3
TX-473,Waller County,Texas,46.95,4.78,88,42.17,111.3
TX-475,Ward County,Texas,9.2,-2.36,36,11.56,79.6
TX-477,Washington County,Texas,45.56,6.54,91,39.02,116.8
TX-479,Webb County,Texas,19.99,-0.58,70,20.57,97.2
TX-481,Wharton County,Texas,57.86,16.36,120,41.5,139.4
TX-483,Wheeler County,Texas,22.69,-0.68,67,23.37,97.1
TX-485,Wichita County,Texas,26.91,-1.25,59,28.16,95.6
TX-487,Wilbarger County,Texas,25.96,-0.03,76,25.99,99.9
TX-489,Willacy County,Texas,39.08,14.05,128,25.03,156.1
TX-491,Williamson County,Texas,35.12,2.11,77,33.01,106.4
TX-493,Wilson County,Texas,36.96,7.12,107,29.84,123.9
TX-495,Winkler County,Texas,9.77,-2.6,40,12.37,79
TX-497,Wise County,Texas,34.75,2.47,81,32.28,107.7
TX-499,Wood County,Texas,43.38,0.96,69,42.42,102.3
TX-501,Yoakum County,Texas,15.05,-1.74,50,16.79,89.7
TX-503,Young County,Texas,29.65,1.95,82,27.7,107.1
TX-505,Zapata County,Texas,18.88,-0.01,71,18.89,99.9
TX-507,Zavala County,Texas,22.48,0.31,75,22.17,101.4
